,ID,Branch,Interview Date,Transaction Date,Comment Type,Comment,Follow-up,Satisfaction Rating
494,4495094,310,5/27/2015,5/21/2015,Compliment,"I've been with the bank for about 15 years, and I'm comfortable with them. They know me by name.",,9
495,4820592,359,9/29/2015,9/28/2015,Compliment,I've been with them a while. I don't do much. They've been good to me.,,10
496,4457975,322,5/7/2015,5/6/2015,Compliment,I've been with them for a long and everything has been fine. I've never had any problems. I like the way their online banking is set up.,,8
497,3976948,352,10/22/2014,10/21/2014,Compliment,"I've been with them for a long time and more than helpful. When I inquire about anything,  they help me and do not leave me in the dark about questions that I have.",,9
498,4328276,311,3/16/2015,3/13/2015,Compliment,"I've been with them for quite a while, and I'm happy with them. That's all.",,8
499,4432087,356,4/28/2015,4/24/2015,Compliment,"I've been with them for years, and I guess that tells it all.",,8
500,4052822,160,11/20/2014,11/19/2014,Compliment,"I've been with them for years, and I like everything about them. It's convenient and clean; I rarely have to wait. Whenever I've had a problem with my account, they have been helpful. I know the difference between them and other banks, and they're the best.",,8
501,4181556,401,1/14/2015,1/13/2015,Compliment,"I've been with them for years, they've changed from OTHER BANK to MY BANK. Very friendly, professional, and solves any problems that I might have, which I never have. They greet you by name. They know what they're doing. Friendly, courteous, and done in a timely manner.",,10
502,3474911,160,5/10/2014,5/8/2014,Compliment,I've been with them since I was 18. My family has been with them.,,9
503,3783247,351,8/6/2014,8/5/2014,Compliment,I've been with them since the 1970's.,,9
504,4604642,311,7/3/2015,7/1/2015,Compliment,"I've dealt with MY BANK for 12 to 16 years. It's always very friendly. The manager, Eric, knew my name even though I hadn't been there for six months. He knew who I was and called me by name. I was very impressed with that. I've just been so satisfied with them over the years. Everything has always been top notch.",,8
505,4899502,160,10/27/2015,10/25/2015,Compliment,"I've gotten nothing but great service. And every time I had an issue, it was serviced. All of my family members have accounts at MY BANK, besides one brother who lives in Connecticut. It's the best deal going. It's the only bank I've ever been at that I can easily reconcile my checking account.",,10
506,3739881,312,7/21/2014,7/18/2014,Compliment,I've had a lot of personal dealings with them. They were always there to take care of that. Very personable.,,10
507,4396958,353,4/10/2015,4/9/2015,Compliment,"I've had absolutely no problems with them, and they're very friendly. Professional, and very helpful.",,8
508,3665582,352,6/19/2014,6/18/2014,Compliment,"I've had experiences with Cavanaugh. I've had a good business relationship with him, and he recommended this place. And because of that I've been very happy. I mostly came over because I was looking to refinance our mortgage. He did all the work, and he was very forthcoming with us. He paid attention to detail and got us the lowest rate we could possibly find.",,10
509,3470221,115,5/8/2014,5/7/2014,Compliment,I've had good service and they're friendly. There is never a long wait. I've just been very pleased. They take time to answer any question I have I never feel like I'm rushed off.,,10
510,4805256,357,9/25/2015,9/24/2015,Compliment,"I've had great experiences with them. When I go out of town, they don't charge charges. I like everybody that works there. They know me, and I know them.",,8
511,4300717,350,3/4/2015,3/3/2015,Compliment,"I've had no problems. They are excellent. Best bank I've ever had. It's a really excellent bank. It's a really good bank. Because they are friendly, and they are pleasant. They are easy to talk to. Really nice people.",,9
512,4494859,318,5/26/2015,5/21/2015,Compliment,"I've had other banks in my time, but these guys take care of me. They treat you like family.",,10
513,4432168,115,4/28/2015,4/24/2015,Compliment,"I've had other banks in the last 10 to 15 years, and I'm more satisfied where I'm at, with the service I get. I don’t have to wait for a half-hour or so.",,9
514,5054949,115,12/28/2015,12/18/2015,Compliment,"I've had other banks where I've had my money, and the people didn't seem to be interested. The girls at MY BANK are awesome. Sometimes we have trouble with my husband's deposits, and they let me know if I need to come put some money in the bank. The only thing they haven't done is extended credit line. I like the hours and the location. The fact that I can bank seven days a week is fantastic. It is close by, and Saturday afternoon it is open.",,10
515,4449850,115,5/5/2015,5/4/2015,Compliment,"I've had other banks, and MY BANK is nice. They go out of their way to help you. I am a small business owner, and they take care of me really well.",,8
516,4378352,313,4/7/2015,4/6/2015,Compliment,"I've just had bad experiences with other banks, like TMC and Chase. I guess it's the closest to getting to a environment where they know my name. They actually pay attention.",,10
517,4489622,115,5/20/2015,5/19/2015,Compliment,I've never been disappointed. They always make me feel great when I walk in there. Everybody is just helpful and kind. It's clean and comfortable.,,8
518,4378815,312,4/7/2015,4/6/2015,Compliment,"I've never experienced any hidden fees. Every time I go in there, they tell me what it is, and how it's going to be. It's never been any different than what they said it was going to be. They're friendly and cordial. They're Johnny-on-the-spot. When I go in, if there is only one teller, another teller will magically appear.",,8
519,4711415,357,8/13/2015,8/12/2015,Compliment,"I've never had a bad experience. Everything was clean and professional. Everyone was very friendly. The manger wasn't there, because he was on vacation. The teller, Kinsey; I think that was her name, was really nice.",,8
520,4407757,350,4/16/2015,4/15/2015,Compliment,"I've never had a bad experience. They're friendly, and courteous, and thorough. I've had to ask for a lot of print-outs lately, and it's got to be a pain, but they do it without complaint. The courtesy from the staff, and their willingness to help get you what you need. They're trained well.",,9
521,5045423,160,12/23/2015,12/16/2015,Compliment,I've never had a problem there. They are always friendly. They personally know me. They have the customer center there that comes in helpful. They always help me. The copy machine and fax machine come in handy quite a bit. They are nice there and professional.,,9
